ID,brand,model,year,transmission,mileage,fuelType,mpg,engineSize,tax,tax(£),price
37623,ford, Focus,2018.0,Manual,8004.0,Diesel,74.3,1.5,145.0,,15999
37624,audi, Q3,2015.0,Automatic,33744.0,Diesel,50.4,2.0,160.0,,15890
37625,bmw, 1 Series,2019.0,Semi-Auto,107.0,Diesel,48.7,2.0,150.0,,29000
37626,skoda, Fabia,2019.0,Manual,1235.0,Petrol,51.4,1.0,145.0,,13450
37627,skoda, Fabia,2019.0,Manual,,Petrol,50.4,1.0,150.0,,12995
37628,bmw, 3 Series,2019.0,Semi-Auto,4684.0,Petrol,40.9,2.0,145.0,,31440
37629,ford, Kuga,2016.0,Automatic,24001.0,Petrol,38.2,1.5,235.0,,12995
37630,ford, Kuga,2017.0,Manual,17043.0,Diesel,54.3,2.0,145.0,,16750
37631,hyundi, I20,2014.0,Manual,33016.0,Petrol,57.6,1.2,,30.0,5770
37632,bmw, 3 Series,2017.0,Automatic,29002.0,Diesel,62.8,2.0,145.0,,18000
37633,bmw, 3 Series,2019.0,Automatic,1009.0,Diesel,50.4,2.0,145.0,,30980
37634,skoda, Fabia,2017.0,Manual,33632.0,Petrol,60.1,1.2,20.0,,9299
37635,merc, A Class,2018.0,Semi-Auto,35122.0,Diesel,68.9,2.1,150.0,,18500
37636,bmw, 2 Series,2017.0,Semi-Auto,25406.0,Diesel,64.2,2.0,150.0,,16498
37637,vw, Passat,2017.0,Automatic,46681.0,Diesel,62.8,2.0,30.0,,12000
37638,ford, Focus,2017.0,Automatic,13684.0,Diesel,61.4,2.0,145.0,,17495
37639,skoda, Fabia,2018.0,Manual,19343.0,Petrol,57.7,1.0,150.0,,6670
37640,ford, Galaxy,2019.0,Automatic,603.0,Diesel,43.5,2.0,145.0,,23950
37641,bmw, 3 Series,2014.0,Automatic,36035.0,Diesel,62.8,2.0,30.0,,13000
37642,vw, Golf,2017.0,Manual,45109.0,Diesel,72.4,1.6,20.0,,10585
37643,vw, Tiguan,2017.0,Semi-Auto,17429.0,Diesel,49.6,2.0,160.0,,24745
37644,vw, Golf,2017.0,Manual,42222.0,Petrol,53.3,1.4,30.0,,11490
37645,bmw, Z4,2016.0,Automatic,10003.0,Petrol,41.5,2.0,205.0,,18948
37646,bmw, 1 Series,2014.0,Manual,63672.0,Diesel,68.9,2.0,20.0,,9352
37647,merc, CL Class,2019.0,Semi-Auto,2789.0,Petrol,44.1,1.6,145.0,,23299
37648,bmw, 5 Series,2009.0,Automatic,87001.0,Diesel,50.4,2.0,160.0,,5995
37649,merc, C Class,2019.0,Automatic,4726.0,Diesel,64.2,2.0,145.0,,35891
37650,ford, Focus,2017.0,Manual,33111.0,Petrol,60.1,1.0,145.0,,11250
37651,ford, EcoSport,2019.0,Manual,9653.0,Petrol,53.3,1.0,150.0,,13995
37652,bmw, X3,2015.0,Automatic,91087.0,Diesel,54.3,2.0,150.0,,12250
37653,skoda, Scala,2019.0,Semi-Auto,101.0,Petrol,47.1,1.0,145.0,,15985
37654,merc, C Class,2019.0,Semi-Auto,8005.0,Petrol,29.4,3.0,145.0,,40599
37655,ford, Fiesta,2018.0,Manual,18270.0,Petrol,65.7,1.0,145.0,,11390
37656,merc, C Class,2018.0,Automatic,15701.0,Petrol,44.1,2.0,150.0,,26998
37657,ford, Kuga,2018.0,Manual,16786.0,Diesel,64.2,1.5,145.0,,15795
37658,audi, A4,2016.0,Manual,21891.0,Diesel,64.2,2.0,30.0,,17950
37659,ford, Fiesta,2016.0,Manual,20244.0,Petrol,65.7,1.0,0.0,,9510
37660,vw, T-Roc,2019.0,Semi-Auto,7773.0,Diesel,49.6,2.0,145.0,,24022
37661,toyota, Aygo,2017.0,Manual,20308.0,Petrol,69.0,1.0,145.0,,6500
37662,audi, A1,2020.0,Manual,5081.0,Petrol,47.9,1.0,145.0,,19790
37663,vw, Golf,2019.0,Manual,7343.0,Petrol,45.6,1.5,150.0,,19490
37664,vw, Golf,2020.0,Automatic,107.0,Petrol,32.8,2.0,150.0,,33990
37665,merc, A Class,2014.0,Manual,54006.0,Diesel,62.8,2.1,30.0,,11850
37666,toyota, Auris,2013.0,Manual,41963.0,Petrol,47.9,1.6,145.0,,6622
37667,merc, C Class,2016.0,Automatic,51707.0,Hybrid,134.5,2.0,0.0,,16950
37668,merc, B Class,2018.0,Automatic,9701.0,Diesel,68.9,2.1,145.0,,17498
37669,bmw, 4 Series,2018.0,Semi-Auto,27128.0,Petrol,48.7,2.0,150.0,,17980
37670,toyota, RAV4,2017.0,Automatic,28495.0,Hybrid,55.4,2.5,20.0,,22995
37671,audi, A1,2016.0,Manual,26711.0,Petrol,58.9,1.4,30.0,,12500
37672,toyota, Verso,2017.0,Manual,41633.0,Diesel,62.8,1.6,30.0,,11990
37673,skoda, Fabia,2019.0,Manual,5008.0,Petrol,51.4,1.0,145.0,,11950
37674,toyota, Corolla,2019.0,Automatic,9118.0,Hybrid,78.5,1.8,140.0,,22485
37675,ford, C-MAX,2019.0,Semi-Auto,8349.0,Diesel,56.5,1.5,145.0,,14300
37676,merc, SL CLASS,2019.0,Semi-Auto,196.0,Petrol,47.1,2.0,145.0,,31999
37677,toyota, Corolla,2019.0,Automatic,4324.0,Hybrid,85.6,1.8,140.0,,22995
37678,bmw, 1 Series,2019.0,Manual,129.0,Diesel,53.3,2.0,145.0,,26310
37679,merc, B Class,2017.0,Manual,35885.0,Diesel,68.9,1.5,20.0,,13498
37680,toyota, Aygo,2017.0,Manual,24887.0,Petrol,69.0,1.0,0.0,,6495
37681,merc, C Class,2018.0,Automatic,6204.0,Petrol,47.1,1.5,140.0,,22900
37682,ford, Kuga,2017.0,Semi-Auto,24126.0,Diesel,54.3,2.0,145.0,,16495
37683,ford, Focus,2017.0,Semi-Auto,3043.0,Petrol,51.4,1.0,145.0,,13250
37684,merc, C Class,2020.0,Semi-Auto,208.0,Diesel,64.2,2.0,145.0,,30500
37685,bmw, 1 Series,2016.0,Semi-Auto,35449.0,Diesel,65.7,2.0,30.0,,13998
37686,toyota, Prius,2017.0,Automatic,36008.0,Hybrid,68.9,1.8,0.0,,19995
37687,audi, Q7,2019.0,Automatic,2814.0,Diesel,33.2,3.0,150.0,,41880
37688,toyota, RAV4,2017.0,Manual,34642.0,Diesel,60.1,2.0,125.0,,16295
37689,merc, A Class,2017.0,Manual,20878.0,Diesel,65.7,2.1,145.0,,15691
37690,toyota, Aygo,2018.0,Manual,6449.0,Petrol,56.5,1.0,145.0,,8248
37691,merc, C Class,2019.0,Semi-Auto,10605.0,Petrol,46.3,1.5,145.0,,26699
37692,toyota, Yaris,2017.0,Automatic,15003.0,Hybrid,86.0,1.5,0.0,,11800
37693,merc, E Class,2017.0,Automatic,20003.0,Diesel,67.3,2.0,145.0,,21190
37694,merc, C Class,2019.0,Semi-Auto,2000.0,Petrol,47.1,1.5,145.0,,29480
37695,ford, Focus,2017.0,Manual,16921.0,Petrol,41.5,2.0,145.0,,17795
37696,merc, C Class,2013.0,Automatic,66870.0,Diesel,57.7,2.1,125.0,,8940
37697,ford, Focus,2014.0,Manual,30501.0,Diesel,67.3,1.6,20.0,,7800
37698,vw, Golf,2018.0,Manual,28627.0,Diesel,57.7,1.6,150.0,,14995
37699,skoda, Karoq,2019.0,Manual,4187.0,Petrol,51.4,1.5,145.0,,21490
37700,ford, C-MAX,2016.0,Automatic,24084.0,Diesel,58.9,2.0,125.0,,9800
37701,toyota, Yaris,2017.0,Manual,58009.0,Petrol,58.0,1.3,30.0,,6995
37702,ford, Edge,2018.0,Semi-Auto,5004.0,Diesel,47.9,2.0,145.0,,27500
37703,vw, Tiguan,2018.0,Automatic,20115.0,Diesel,49.6,2.0,150.0,,21500
37704,toyota, C-HR,2017.0,Automatic,16280.0,Hybrid,74.3,1.8,135.0,,21698
37705,bmw, 3 Series,2019.0,Semi-Auto,5450.0,Diesel,62.8,2.0,145.0,,23950
37706,ford, Focus,2018.0,Manual,13799.0,Petrol,57.7,1.0,145.0,,12899
37707,vw, Golf,2019.0,Automatic,11472.0,Petrol,32.8,2.0,150.0,,29499
37708,audi, A6,2014.0,Manual,,Diesel,62.8,2.0,30.0,,15990
37709,bmw, 1 Series,2016.0,Manual,11736.0,Petrol,53.3,1.5,125.0,,12500
37710,merc, E Class,2017.0,Semi-Auto,32344.0,Diesel,67.3,2.0,20.0,,21299
37711,merc, GLC Class,2016.0,Automatic,42047.0,Diesel,56.5,2.1,125.0,,23988
37712,merc, A Class,2016.0,Semi-Auto,23222.0,Diesel,74.3,1.5,20.0,,16260
37713,vw, T-Roc,2020.0,Manual,5003.0,Other,44.1,1.0,145.0,,20990
37714,merc, SL CLASS,2017.0,Semi-Auto,15248.0,Diesel,70.6,2.1,145.0,,20349
37715,merc, A Class,2019.0,Semi-Auto,4467.0,Petrol,53.3,1.3,150.0,,22998
37716,ford, Fiesta,2017.0,Manual,32446.0,Petrol,65.7,1.0,150.0,,7991
37717,audi, Q2,2019.0,Automatic,3957.0,Diesel,46.3,1.6,145.0,,23490
37718,ford, B-MAX,2014.0,Semi-Auto,19613.0,Petrol,44.1,1.6,160.0,,6791
37719,ford, Fiesta,2019.0,Manual,7355.0,Petrol,58.9,1.0,145.0,,13298
37720,merc, C Class,2016.0,Automatic,33615.0,Diesel,67.3,2.1,20.0,,19349
37721,merc, C Class,2019.0,Semi-Auto,14515.0,Diesel,61.4,2.0,145.0,,19999
37722,audi, A5,2017.0,Semi-Auto,41217.0,Diesel,67.3,2.0,30.0,,18990
37723,hyundi, I800,2019.0,Manual,5145.0,Diesel,31.7,2.5,,145.0,18497
37724,audi, Q7,2018.0,Automatic,6594.0,Diesel,33.2,3.0,145.0,,45000
37725,audi, Q5,2019.0,Automatic,4568.0,Diesel,38.2,2.0,145.0,,31496
37726,audi, A3,2018.0,,5867.0,Petrol,47.1,1.0,145.0,,18995
37727,ford, Fiesta,2019.0,Automatic,1009.0,Petrol,48.7,1.0,150.0,,14290
37728,vw, Golf,2018.0,Manual,34759.0,Diesel,61.4,1.6,150.0,,15189
37729,skoda, Fabia,2016.0,Manual,30047.0,Petrol,58.8,1.2,20.0,,8490
37730,vw, Golf,2019.0,Semi-Auto,6579.0,Petrol,43.5,1.5,145.0,,20146
37731,merc, C Class,2018.0,Automatic,22752.0,Petrol,49.6,2.0,145.0,,17600
37732,skoda, Scala,2019.0,Manual,3503.0,Petrol,49.6,1.0,150.0,,14988
37733,vw, Golf,2017.0,Automatic,36816.0,Diesel,57.7,2.0,145.0,,16700
37734,merc, B Class,2014.0,Manual,39337.0,Diesel,74.3,1.5,0.0,,8200
37735,bmw, 3 Series,2017.0,Automatic,16851.0,Diesel,56.5,3.0,145.0,,19047
37736,merc, C Class,2018.0,Semi-Auto,12056.0,Petrol,40.9,4.0,145.0,,33690
37737,toyota, Yaris,2019.0,Manual,6173.0,Petrol,47.9,1.5,145.0,,12245
37738,merc, C Class,2017.0,Semi-Auto,19376.0,Diesel,64.2,1.6,145.0,,16995
37739,bmw, 1 Series,2016.0,Manual,35008.0,Petrol,52.3,1.5,125.0,,11490
37740,ford, Kuga,2019.0,Automatic,5502.0,Diesel,47.9,2.0,145.0,,20999
37741,hyundi, IX35,2011.0,Manual,42008.0,Diesel,47.9,2.0,,205.0,6975
37742,ford, Galaxy,2016.0,Manual,15707.0,Diesel,56.5,2.0,125.0,,19000
37743,bmw, 1 Series,2017.0,Automatic,37840.0,Diesel,67.3,2.0,145.0,,16185
37744,audi, Q3,2015.0,Manual,32009.0,Diesel,52.3,2.0,150.0,,17750
37745,bmw, 4 Series,2016.0,Semi-Auto,15714.0,Petrol,48.7,2.0,145.0,,19972
37746,bmw, 2 Series,2016.0,Automatic,24850.0,Diesel,64.2,2.0,30.0,,13699
37747,skoda, Fabia,2017.0,Manual,14552.0,Petrol,64.2,1.0,145.0,,8490
37748,vw, Scirocco,2016.0,Manual,13385.0,Diesel,55.4,2.0,20.0,,14999
37749,bmw, 2 Series,2016.0,Semi-Auto,40120.0,Diesel,64.2,2.0,30.0,,14490
37750,ford, Focus,2018.0,Manual,14009.0,Petrol,60.1,1.0,145.0,,10991
37751,ford, Fiesta,2017.0,Manual,22703.0,Petrol,65.7,1.0,145.0,,9995
37752,ford, Fiesta,2016.0,Manual,38922.0,Petrol,65.7,1.0,0.0,,7760
37753,ford, Fiesta,2015.0,Manual,11056.0,Petrol,54.3,1.2,125.0,,6998
37754,toyota, Aygo,2014.0,Manual,26874.0,Petrol,69.0,1.0,0.0,,6385
37755,vw, Tiguan,2019.0,Manual,14.0,Diesel,49.6,2.0,145.0,,21498
37756,bmw, X3,2019.0,Semi-Auto,6987.0,Petrol,30.4,2.0,145.0,,31000
37757,toyota, Yaris,2017.0,Manual,23279.0,Petrol,56.5,1.5,145.0,,10500
37758,hyundi, I30,2016.0,Manual,20464.0,Diesel,78.4,1.6,,0.0,8850
37759,bmw, 4 Series,2019.0,Automatic,5008.0,Petrol,45.6,2.0,150.0,,25995
37760,toyota, Avensis,2016.0,Manual,63965.0,Diesel,62.8,2.0,30.0,,11503
37761,bmw, 3 Series,2020.0,Semi-Auto,104.0,Diesel,62.8,2.0,145.0,,26980
37762,ford, Fiesta,2016.0,Manual,20708.0,Petrol,54.3,1.2,125.0,,7995
37763,bmw, M4,2017.0,Semi-Auto,25782.0,Petrol,34.0,3.0,145.0,,33450
37764,bmw, 3 Series,2016.0,Automatic,31005.0,Diesel,49.6,3.0,200.0,,18790
37765,merc, E Class,2017.0,Automatic,37133.0,Diesel,65.7,2.0,30.0,,19500
37766,audi, Q3,2019.0,Manual,4452.0,Petrol,40.9,1.5,145.0,,30491
37767,merc, GL Class,2017.0,Automatic,56317.0,Diesel,56.5,2.1,125.0,,20500
37768,vw, Passat,2017.0,Semi-Auto,61669.0,Diesel,60.1,2.0,125.0,,11995
37769,toyota, Yaris,2016.0,Manual,46726.0,Petrol,66.0,1.0,0.0,,7490
37770,ford, Kuga,2019.0,Manual,9604.0,Petrol,35.3,1.5,150.0,,18300
37771,skoda, Kodiaq,2019.0,Automatic,3504.0,Diesel,37.2,2.0,145.0,,33000
37772,merc, C Class,2014.0,Automatic,41016.0,Petrol,49.6,2.0,150.0,,17990
37773,hyundi, Tucson,2017.0,Manual,18684.0,Diesel,61.7,1.7,,30.0,12395
37774,vw, Tiguan,2019.0,Semi-Auto,6402.0,Petrol,37.7,1.5,150.0,,25491
37775,vw, Polo,2010.0,Automatic,49375.0,Petrol,47.9,1.4,145.0,,5895
37776,audi, A4,2017.0,Semi-Auto,45104.0,Petrol,45.6,2.0,160.0,,19000
37777,ford, Kuga,2016.0,Manual,81340.0,Diesel,60.1,2.0,125.0,,9681
37778,skoda, Superb,2016.0,Manual,12588.0,Petrol,56.5,1.4,30.0,,15100
37779,bmw, 1 Series,2016.0,Manual,53181.0,Diesel,78.5,1.5,0.0,,9100
37780,toyota, Aygo,2018.0,Manual,14724.0,Petrol,56.5,1.0,145.0,,8222
37781,vw, Golf,2018.0,Automatic,6377.0,Petrol,55.4,1.5,145.0,,17985
37782,merc, E Class,2017.0,Automatic,7510.0,Diesel,57.7,2.0,145.0,,24799
37783,ford, Fiesta,2017.0,Manual,37883.0,Petrol,54.3,1.2,125.0,,7699
37784,bmw, M5,2019.0,Semi-Auto,3259.0,Petrol,26.9,4.4,145.0,,62980
37785,bmw, X2,2019.0,Semi-Auto,13449.0,Diesel,58.9,2.0,145.0,,27669
37786,bmw, 2 Series,2016.0,Semi-Auto,22466.0,Diesel,55.4,2.0,145.0,,18412
37787,ford, Focus,2017.0,Manual,8112.0,Petrol,61.4,1.0,145.0,,11698
37788,vw, Polo,2016.0,Manual,22039.0,Diesel,83.1,1.4,0.0,,9698
37789,merc, E Class,2020.0,Automatic,27.0,Diesel,57.7,2.0,145.0,,42798
37790,bmw, 4 Series,2020.0,Semi-Auto,15.0,Petrol,41.5,3.0,145.0,,32950
37791,ford, Kuga,2017.0,Automatic,9001.0,Diesel,54.3,2.0,145.0,,20490
37792,ford, Focus,2012.0,Manual,31629.0,Petrol,47.9,1.6,145.0,,6650
37793,merc, C Class,2015.0,Automatic,30703.0,Diesel,64.2,2.1,20.0,,16729
37794,skoda, Yeti Outdoor,2017.0,Semi-Auto,11267.0,Petrol,51.4,1.2,125.0,,13995
37795,vw, Golf,2018.0,Manual,37792.0,Diesel,61.4,1.6,150.0,,11100
37796,hyundi, Santa Fe,2014.0,Manual,52239.0,Diesel,46.3,2.2,,205.0,13991
37797,toyota, Yaris,2017.0,Automatic,25269.0,Hybrid,67.3,1.5,135.0,,12990
37798,bmw, X2,2020.0,Semi-Auto,1009.0,Petrol,34.0,2.0,145.0,,37480
37799,skoda, Octavia,2017.0,Manual,7006.0,Petrol,45.6,2.0,165.0,,17495
37800,vw, Up,2017.0,Manual,47807.0,Petrol,60.1,1.0,150.0,,8000
37801,ford, Grand Tourneo Connect,2017.0,Manual,39495.0,Diesel,64.2,1.5,30.0,,13200
37802,skoda, Octavia,2016.0,Manual,50470.0,Diesel,62.8,2.0,30.0,,13591
37803,skoda, Octavia,2018.0,Manual,15072.0,Petrol,56.5,1.5,145.0,,13750
37804,audi, Q5,2018.0,Semi-Auto,5098.0,Petrol,40.4,2.0,145.0,,33795
37805,vw, Golf,2015.0,Semi-Auto,27502.0,Petrol,44.1,2.0,160.0,,16995
37806,ford, Kuga,2019.0,Manual,3268.0,Diesel,39.2,2.0,145.0,,21378
37807,audi, Q5,2017.0,Semi-Auto,21586.0,Petrol,40.9,2.0,145.0,,27450
37808,vw, Up,2015.0,Manual,8736.0,Petrol,61.4,1.0,20.0,,6390
37809,audi, A4,2014.0,Manual,57125.0,Diesel,61.4,2.0,30.0,,13790
37810,bmw, 1 Series,2013.0,Manual,59996.0,Diesel,62.8,2.0,30.0,,9995
37811,ford, Ka+,2017.0,Manual,5388.0,Petrol,57.7,1.2,145.0,,7440
37812,audi, S5,2011.0,Automatic,93825.0,Petrol,30.1,3.0,325.0,,11495
37813,audi, A4,2016.0,Semi-Auto,57206.0,Diesel,52.3,3.0,165.0,,23900
37814,bmw, 3 Series,2019.0,Manual,11.0,Diesel,54.3,2.0,145.0,,29990
37815,vw, Golf,2016.0,Semi-Auto,27416.0,Diesel,58.9,2.0,125.0,,17491
37816,audi, A3,2017.0,Semi-Auto,33901.0,Diesel,57.6,2.0,125.0,,19990
37817,bmw, 2 Series,2019.0,Manual,7204.0,Petrol,42.8,1.5,150.0,,16998
37818,bmw, 4 Series,2016.0,Automatic,52075.0,Diesel,65.7,2.0,30.0,,16299
37819,merc, C Class,2018.0,Semi-Auto,41089.0,Petrol,32.8,4.0,145.0,,45895
37820,vw, Golf,2017.0,Manual,25001.0,Petrol,58.9,1.0,145.0,,12950
37821,ford, Focus,2017.0,Manual,17994.0,Petrol,41.5,2.0,145.0,,15490
37822,toyota, Yaris,2018.0,Automatic,10407.0,Hybrid,76.3,1.5,135.0,,13480
37823,audi, A6,2015.0,Semi-Auto,39558.0,Diesel,64.2,2.0,30.0,,15998
37824,vw, Golf,2016.0,Semi-Auto,21271.0,Diesel,56.5,2.0,125.0,,16491
37825,hyundi, I30,2016.0,Automatic,6846.0,Petrol,41.5,1.6,,200.0,11230
37826,ford, Fiesta,2018.0,Manual,8605.0,Petrol,64.2,1.1,145.0,,9791
37827,vw, Golf,2019.0,Manual,1277.0,Diesel,54.3,2.0,145.0,,18990
37828,ford, EcoSport,2016.0,Semi-Auto,11322.0,Petrol,44.8,1.5,160.0,,10998
37829,ford, Fiesta,2014.0,Manual,50023.0,Diesel,78.5,1.6,0.0,,6695
37830,ford, Kuga,2016.0,Manual,52419.0,Diesel,60.1,2.0,125.0,,13299
37831,hyundi, Tucson,2016.0,Manual,58631.0,Diesel,61.7,1.7,,30.0,12995
37832,ford, Mondeo,2014.0,Manual,82002.0,Diesel,62.8,2.0,30.0,,7495
37833,merc, C Class,2019.0,Automatic,16284.0,Petrol,47.1,1.5,145.0,,25446
37834,audi, RS6,2020.0,Automatic,3001.0,Petrol,22.1,4.0,145.0,,104948
37835,ford, Fusion,2010.0,Manual,83006.0,Petrol,43.5,1.4,200.0,,1795
37836,skoda, Citigo,2014.0,Manual,45427.0,Petrol,68.9,1.0,0.0,,4850
37837,bmw, 3 Series,2014.0,Automatic,50754.0,Diesel,57.6,2.0,125.0,,12579
37838,hyundi, Tucson,2017.0,Manual,18301.0,Petrol,38.7,1.6,,145.0,16990
37839,skoda, Octavia,2019.0,Manual,3302.0,Diesel,68.9,1.6,145.0,,13950
37840,bmw, 7 Series,2019.0,Semi-Auto,10512.0,Petrol,34.5,3.0,145.0,,46999
37841,audi, A1,2016.0,Manual,27359.0,Petrol,55.4,1.4,30.0,,11995
37842,, Focus,2016.0,Manual,23506.0,Petrol,60.1,1.0,20.0,,10500
37843,bmw, 2 Series,2017.0,Semi-Auto,23396.0,Diesel,64.2,2.0,145.0,,16298
37844,vw, Beetle,2014.0,Manual,11009.0,Diesel,65.7,1.6,30.0,,11495
37845,vw, Shuttle,2018.0,Manual,31832.0,Diesel,47.1,2.0,145.0,,22750
37846,merc, GLA Class,2016.0,Semi-Auto,38098.0,Diesel,64.2,2.1,20.0,,16980
37847,vw, Polo,2016.0,Manual,21429.0,Petrol,60.1,1.2,20.0,,10490
37848,ford, Fiesta,2016.0,Manual,22424.0,Petrol,54.3,1.2,125.0,,8400
37849,merc, GLC Class,2018.0,Semi-Auto,20191.0,Diesel,56.5,2.1,150.0,,28000
37850,toyota, Aygo,2019.0,Manual,5652.0,Petrol,57.7,1.0,145.0,,9990
37851,merc, CL Class,2016.0,Automatic,46008.0,Diesel,67.3,2.1,20.0,,16490
37852,hyundi, Kona,2018.0,Manual,5974.0,Petrol,52.3,1.0,,145.0,13147
37853,bmw, 1 Series,2019.0,Manual,8625.0,Petrol,44.1,1.5,145.0,,20980
37854,ford, Focus,2019.0,Automatic,10864.0,Diesel,74.3,1.5,145.0,,18600
37855,skoda, Fabia,2017.0,Semi-Auto,16941.0,Petrol,60.1,1.2,20.0,,12250
37856,bmw, 1 Series,2015.0,Manual,35087.0,Diesel,68.9,2.0,20.0,,10875
37857,vw, Golf,2019.0,Automatic,5003.0,Petrol,36.2,2.0,145.0,,31499
37858,audi, A4,2015.0,Manual,34348.0,Diesel,67.3,2.0,20.0,,13375
37859,ford, Galaxy,2018.0,Manual,32204.0,Diesel,56.5,2.0,145.0,,18499
37860,ford, Focus,2017.0,Manual,14058.0,Petrol,60.1,1.0,145.0,,10898
37861,merc, GLC Class,2018.0,Automatic,16738.0,Diesel,56.5,2.1,145.0,,29112
37862,skoda, Fabia,2019.0,Manual,12399.0,Petrol,57.7,1.0,150.0,,10112
37863,hyundi, Tucson,2016.0,Manual,27288.0,Diesel,61.7,1.7,,30.0,13182
37864,merc, A Class,2017.0,Semi-Auto,21755.0,Diesel,74.3,1.5,150.0,,14500
37865,ford, C-MAX,2016.0,Manual,30703.0,Diesel,68.9,1.5,20.0,,10000
37866,vw, Golf,2019.0,Semi-Auto,8111.0,Petrol,45.6,1.6,145.0,,16990
37867,vw, Golf,2019.0,Manual,6993.0,Petrol,47.1,1.5,145.0,,18381
37868,ford, Fiesta,2016.0,Manual,8075.0,Petrol,62.8,1.0,20.0,,9995
37869,bmw, 3 Series,2017.0,Semi-Auto,24066.0,Diesel,53.3,3.0,150.0,,19998
37870,ford, Focus,2019.0,Manual,2995.0,Petrol,49.6,1.5,145.0,,20599
37871,ford, Focus,2015.0,Manual,14931.0,Diesel,74.3,1.5,0.0,,10899
37872,merc, C Class,2015.0,Manual,44130.0,Diesel,70.6,2.1,20.0,,12672
37873,merc, V Class,2019.0,Manual,20585.0,Diesel,46.3,2.1,145.0,,17699
37874,ford, Kuga,2018.0,Manual,10719.0,Diesel,60.1,2.0,145.0,,17970
37875,merc, C Class,2018.0,Semi-Auto,23070.0,Diesel,67.3,2.1,145.0,,22880
37876,hyundi, Santa Fe,2017.0,Semi-Auto,28062.0,Diesel,42.8,2.2,,240.0,18850
37877,bmw, X6,2019.0,Semi-Auto,3463.0,Diesel,34.9,3.0,150.0,,52995
37878,toyota, RAV4,2018.0,Automatic,10867.0,Hybrid,55.4,2.5,140.0,,25980
37879,audi, Q7,2020.0,Automatic,3185.0,Diesel,33.2,3.0,145.0,,53792
37880,vw, Touran,2019.0,Automatic,3005.0,Other,38.7,1.5,150.0,,24995
37881,vw, Polo,2016.0,Manual,19769.0,Petrol,60.1,1.2,20.0,,9990
37882,ford, B-MAX,2017.0,Manual,7747.0,Petrol,55.4,1.0,145.0,,10500
37883,audi, Q7,2014.0,Semi-Auto,37261.0,Diesel,39.2,3.0,300.0,,24500
37884,bmw, 2 Series,2015.0,Semi-Auto,38404.0,Diesel,58.9,2.0,125.0,,15980
37885,bmw, i3,2017.0,Automatic,24048.0,Hybrid,470.8,0.0,0.0,,21495
37886,ford, Fiesta,2016.0,Manual,29530.0,Petrol,65.7,1.0,0.0,,8200
37887,vw, Golf,2020.0,Semi-Auto,4007.0,Hybrid,141.3,1.4,135.0,,30950
37888,merc, A Class,2016.0,Semi-Auto,25554.0,Petrol,45.6,2.0,165.0,,19491
37889,vw, Amarok,2014.0,Manual,77284.0,Diesel,35.3,2.0,260.0,,13750
37890,ford, Fiesta,2018.0,Manual,27402.0,Petrol,64.2,1.1,145.0,,9949
37891,vw, Golf,2019.0,Semi-Auto,7492.0,Petrol,43.5,1.5,150.0,,18490
37892,vw, Tiguan,2019.0,Manual,15013.0,Diesel,47.9,2.0,145.0,,22326
37893,toyota, Aygo,2018.0,Manual,16285.0,Petrol,69.0,1.0,145.0,,6995
37894,bmw, 5 Series,2019.0,Automatic,6503.0,Hybrid,156.9,2.0,135.0,,27489
37895,vw, Caddy Maxi Life,2020.0,Semi-Auto,5008.0,Diesel,46.3,2.0,145.0,,23995
37896,hyundi, I30,2012.0,Manual,52557.0,Petrol,47.1,1.4,,150.0,4980
37897,toyota, Aygo,2019.0,Manual,1096.0,Petrol,57.7,1.0,145.0,,10995
37898,merc, B Class,2019.0,Automatic,1542.0,Diesel,55.4,2.0,145.0,,22990
37899,hyundi, Kona,2018.0,Manual,19018.0,Petrol,44.1,1.0,,145.0,14291
37900,ford, Kuga,2018.0,Manual,18805.0,Petrol,45.6,1.5,150.0,,15000
37901,vw, Golf,2017.0,Manual,20987.0,Petrol,53.3,1.4,30.0,,12700
37902,skoda, Fabia,2018.0,Manual,9779.0,Petrol,57.7,1.0,150.0,,7000
37903,vw, Caravelle,2019.0,Semi-Auto,2207.0,Diesel,47.1,2.0,145.0,,40999
37904,ford, Fiesta,2014.0,Manual,26223.0,Petrol,54.3,1.2,30.0,,7552
37905,bmw, 1 Series,2018.0,Semi-Auto,11692.0,Diesel,45.6,2.0,145.0,,17390
37906,ford, Fiesta,2013.0,Manual,50274.0,Petrol,54.3,1.2,30.0,,6150
37907,ford, Fiesta,2015.0,Manual,49146.0,Petrol,54.3,1.2,125.0,,7000
37908,merc, GLC Class,2017.0,Semi-Auto,32731.0,Diesel,47.9,3.0,200.0,,27995
37909,skoda, Octavia,2019.0,Semi-Auto,1003.0,Diesel,54.3,2.0,145.0,,22390
37910,ford, Focus,2017.0,Manual,36545.0,Diesel,74.3,1.5,0.0,,11599
37911,ford, Fiesta,2019.0,Manual,7948.0,Petrol,58.9,1.0,145.0,,12498
37912,hyundi, I10,2015.0,Manual,23242.0,Petrol,60.1,1.0,,20.0,5891
37913,audi, A5,2013.0,Automatic,54001.0,Petrol,39.2,2.0,160.0,,12490
37914,merc, A Class,2018.0,Manual,31961.0,Petrol,51.4,1.6,145.0,,17495
37915,ford, Focus,2018.0,Manual,11309.0,Petrol,60.1,1.0,150.0,,12000
37916,merc, GLC Class,2016.0,Automatic,20569.0,Diesel,56.5,2.1,125.0,,22900
